ID, administrator
name, administrator
ID, 2363
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-06T14:29:39.085
endDateTime, 2021-07-06T14:33:24.847
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 225.762
ModuleTime, 225.762
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
2374, Battery Voltage Check, 2021-07-06T14:30:06.481, 2021-07-06T14:30:07.230, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.748874, 0.748874, Passed, Numeric, 3.13014654, AND, LimitPair, N.A, volt, 2.85, 3.45, 
2375, Wait 10, 2021-07-06T14:30:07.232, 2021-07-06T14:30:17.232, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2376, Remote Command Set, 2021-07-06T14:30:17.234, 2021-07-06T14:31:25.394, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.1603, 68.1603, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2377, Initialize SRAM and HC12, 2021-07-06T14:31:25.395, 2021-07-06T14:31:34.876, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4814, 9.4814, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2378, I2C Read Write Test, 2021-07-06T14:31:34.883, 2021-07-06T14:31:37.825, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.94266, 2.94266, Passed, Alpha VCC, 5.0592342535, N.A, N.A, N.A, N.A, N.A, N.A, 
2379, Get VCC Sensor Value, 2021-07-06T14:31:37.828, 2021-07-06T14:31:37.841, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0128421, 0.0128421, Passed, Numeric, 5.00688, AND, LimitPair, N.A, volt, 4.75, 5.25, 
2380, Get 15V Sensor Value, 2021-07-06T14:31:37.843, 2021-07-06T14:31:37.854, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0111341, 0.0111341, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, 
2381, Get Power Sensor Value, 2021-07-06T14:31:37.856, 2021-07-06T14:31:37.867, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0112837, 0.0112837, Passed, Numeric, 39.456, AND, LimitPair, N.A, volt, 38, 42, 
2382, Lid Left Sensor Test, 2021-07-06T14:31:37.869, 2021-07-06T14:31:37.885, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0166965, 0.0166965, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2383, Lid Right Sensor Test, 2021-07-06T14:31:37.887, 2021-07-06T14:31:37.898, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0109255, 0.0109255, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2384, HS Left Sensor Test, 2021-07-06T14:31:37.900, 2021-07-06T14:31:37.911, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0111227, 0.0111227, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2385, HS Right Sensor Test, 2021-07-06T14:31:37.913, 2021-07-06T14:31:37.924, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0112978, 0.0112978, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2386, Get Amp2 Sensor Value, 2021-07-06T14:31:37.926, 2021-07-06T14:31:37.938, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0118701, 0.0118701, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2387, Get Amp Sensor Value, 2021-07-06T14:31:37.939, 2021-07-06T14:31:37.952, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0121764, 0.0121764, Passed, Numeric, 23.2, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2388, Get Power Supply Sensor Value, 2021-07-06T14:31:37.953, 2021-07-06T14:31:37.964, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0110481, 0.0110481, Passed, Numeric, 25.5, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
2389, SRAM Page 0 Check, 2021-07-06T14:31:37.971, 2021-07-06T14:32:24.355, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.3844, 46.3844, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2390, SRAM Page 1 Check, 2021-07-06T14:32:24.379, 2021-07-06T14:32:24.872, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.493176, 0.493176, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2391, SRAM Page 2 Check, 2021-07-06T14:32:24.924, 2021-07-06T14:32:25.326, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.402018, 0.402018, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2392, SRAM Page 3 Check, 2021-07-06T14:32:25.328, 2021-07-06T14:32:25.787, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.458878, 0.458878, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2393, Power Cycle Unit, 2021-07-06T14:32:25.788, 2021-07-06T14:32:54.879, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 29.0907, 29.0907, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2394, Battery Backup Test, 2021-07-06T14:32:54.881, 2021-07-06T14:32:55.939, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05827, 1.05827, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2395, Block Sensor 0 Check, 2021-07-06T14:32:55.944, 2021-07-06T14:32:55.955, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.011202, 0.011202, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2396, Block Sensor 1 Check, 2021-07-06T14:32:55.957, 2021-07-06T14:32:55.967, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0100325, 0.0100325, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2397, Block Sensor 2 Check, 2021-07-06T14:32:55.968, 2021-07-06T14:32:55.980, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0116093, 0.0116093, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2398, Block Sensor 3 Check, 2021-07-06T14:32:55.981, 2021-07-06T14:32:55.993, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0128541, 0.0128541, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2399, Block Sensor 4 Check, 2021-07-06T14:32:55.994, 2021-07-06T14:32:56.006, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0116161, 0.0116161, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2400, Block Sensor 5 Check, 2021-07-06T14:32:56.007, 2021-07-06T14:32:56.018, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0116059, 0.0116059, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2401, TE CH0 Posistive Direction Check, 2021-07-06T14:32:56.046, 2021-07-06T14:32:56.855, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.808849, 0.808849, Passed, Numeric, 10.67776331667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2402, TE CH0 Negative Direction Check, 2021-07-06T14:32:56.861, 2021-07-06T14:32:57.624, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.762512, 0.762512, Passed, Numeric, -10.67191135, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2403, TE CH1 Posistive Direction Check, 2021-07-06T14:32:57.647, 2021-07-06T14:32:58.446, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.799734, 0.799734, Passed, Numeric, 10.66931735, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2404, TE CH1 Negative Direction Check, 2021-07-06T14:32:58.457, 2021-07-06T14:32:59.278, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.82039, 0.82039, Passed, Numeric, -10.66254313333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2405, TE CH2 Posistive Direction Check, 2021-07-06T14:32:59.289, 2021-07-06T14:33:00.115, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.82666, 0.82666, Passed, Numeric, 10.70560068333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2406, TE CH2 Negative Direction Check, 2021-07-06T14:33:00.126, 2021-07-06T14:33:00.950, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.823179, 0.823179, Passed, Numeric, -10.70053605, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2407, TE CH3 Posistive Direction Check, 2021-07-06T14:33:00.962, 2021-07-06T14:33:01.766, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.804421, 0.804421, Passed, Numeric, 10.62758191667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2408, TE CH3 Negative Direction Check, 2021-07-06T14:33:01.779, 2021-07-06T14:33:02.593, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.814628, 0.814628, Passed, Numeric, -10.60864013333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2409, TE CH4 Posistive Direction Check, 2021-07-06T14:33:02.605, 2021-07-06T14:33:03.403, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.798226, 0.798226, Passed, Numeric, 10.65134706667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2410, TE CH4 Negative Direction Check, 2021-07-06T14:33:03.415, 2021-07-06T14:33:04.203, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.788458, 0.788458, Passed, Numeric, -10.64231263333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2411, TE CH5 Posistive Direction Check, 2021-07-06T14:33:04.216, 2021-07-06T14:33:05.010, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.794678, 0.794678, Passed, Numeric, 10.72922913333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2412, TE CH5 Negative Direction Check, 2021-07-06T14:33:05.024, 2021-07-06T14:33:05.845, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.821351, 0.821351, Passed, Numeric, -10.72124595, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2413, TE CH0 4.9A Current Check, 2021-07-06T14:33:05.859, 2021-07-06T14:33:06.664, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.80531, 0.80531, Passed, Numeric, 4.866977433333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
2414, TE CH1 4.9A Current Check, 2021-07-06T14:33:06.677, 2021-07-06T14:33:07.455, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.777501, 0.777501, Aborted, Numeric, 4.874829866667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
2415, Power Off, 2021-07-06T14:33:07.455, 2021-07-06T14:33:09.495, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 2.04002, 2.04002, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2416, DC Power Off, 2021-07-06T14:33:09.495, 2021-07-06T14:33:09.832, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.336704, 0.336704, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2417, Wait 10, 2021-07-06T14:33:09.832, 2021-07-06T14:33:24.832, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0005, 15.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
