ID, administrator
name, administrator
ID, 110
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-27T23:25:30.266
endDateTime, 2021-06-27T23:30:53.919
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 323.653
ModuleTime, 323.653
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
135, Get Power Supply Sensor Value, 2021-06-27T23:27:30.117, 2021-06-27T23:27:30.130, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0122123, 0.0122123, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
136, SRAM Page 0 Check, 2021-06-27T23:27:30.136, 2021-06-27T23:28:16.542, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.4058, 46.4058, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
137, SRAM Page 1 Check, 2021-06-27T23:28:16.572, 2021-06-27T23:28:17.061, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.488468, 0.488468, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
138, SRAM Page 2 Check, 2021-06-27T23:28:17.062, 2021-06-27T23:28:17.465, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.402781, 0.402781, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
139, SRAM Page 3 Check, 2021-06-27T23:28:17.467, 2021-06-27T23:28:17.925, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.458714, 0.458714, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
140, Power Cycle Unit, 2021-06-27T23:28:17.927, 2021-06-27T23:28:46.991, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 29.0641, 29.0641, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
141, Battery Backup Test, 2021-06-27T23:28:46.993, 2021-06-27T23:28:48.053, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05967, 1.05967, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
142, Block Sensor 0 Check, 2021-06-27T23:28:48.057, 2021-06-27T23:28:48.067, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0101486, 0.0101486, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
143, Block Sensor 1 Check, 2021-06-27T23:28:48.070, 2021-06-27T23:28:48.084, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0142988, 0.0142988, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
144, Block Sensor 2 Check, 2021-06-27T23:28:48.087, 2021-06-27T23:28:48.098, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0112093, 0.0112093, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
145, Block Sensor 3 Check, 2021-06-27T23:28:48.100, 2021-06-27T23:28:48.111, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0100306, 0.0100306, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
146, Block Sensor 4 Check, 2021-06-27T23:28:48.113, 2021-06-27T23:28:48.123, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0100592, 0.0100592, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
147, Block Sensor 5 Check, 2021-06-27T23:28:48.126, 2021-06-27T23:28:48.136, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0100242, 0.0100242, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
148, TE CH0 Posistive Direction Check, 2021-06-27T23:28:48.165, 2021-06-27T23:28:48.990, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.825902, 0.825902, Passed, Numeric, 10.65951225, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
149, TE CH0 Negative Direction Check, 2021-06-27T23:28:48.997, 2021-06-27T23:28:49.768, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.770656, 0.770656, Passed, Numeric, -10.65213733333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
150, TE CH1 Posistive Direction Check, 2021-06-27T23:28:49.779, 2021-06-27T23:28:50.583, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.803597, 0.803597, Passed, Numeric, 10.74508176667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
151, TE CH1 Negative Direction Check, 2021-06-27T23:28:50.594, 2021-06-27T23:28:51.410, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.815626, 0.815626, Passed, Numeric, -10.74218848333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
152, TE CH2 Posistive Direction Check, 2021-06-27T23:28:51.421, 2021-06-27T23:29:15.531, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, true, 49, 24.1098, Failed, Numeric, 0.0003686716933333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
153, TE CH2 Negative Direction Check, 2021-06-27T23:29:15.544, 2021-06-27T23:30:36.671, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 81.1273, 81.1273, Aborted, Numeric, 0.000348689395, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
154, Power Off, 2021-06-27T23:30:36.671, 2021-06-27T23:30:38.563, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.89228, 1.89228, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
155, DC Power Off, 2021-06-27T23:30:38.563, 2021-06-27T23:30:38.903, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.339996, 0.339996, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
156, Wait 10, 2021-06-27T23:30:38.903, 2021-06-27T23:30:53.904, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
