ID, administrator
name, administrator
ID, 538
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-04-13T20:24:35.013
endDateTime, 2021-04-13T20:28:04.895
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 209.882
ModuleTime, 209.882
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
572, Block Sensor 2 Check, 2021-04-13T20:27:52.234, 2021-04-13T20:27:52.244, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0099802, 0.0099802, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
573, Block Sensor 3 Check, 2021-04-13T20:27:52.245, 2021-04-13T20:27:52.255, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0101636, 0.0101636, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
574, Block Sensor 4 Check, 2021-04-13T20:27:52.257, 2021-04-13T20:27:52.273, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0159923, 0.0159923, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
575, Block Sensor 5 Check, 2021-04-13T20:27:52.274, 2021-04-13T20:27:52.285, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0108806, 0.0108806, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
576, TE CH0 Posistive Direction Check, 2021-04-13T20:27:52.318, 2021-04-13T20:27:53.097, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.779441, 0.779441, Passed, Numeric, 10.6522853, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
577, TE CH0 Negative Direction Check, 2021-04-13T20:27:53.103, 2021-04-13T20:27:53.848, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.745104, 0.745104, Passed, Numeric, -10.65389751667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
578, TE CH1 Posistive Direction Check, 2021-04-13T20:27:53.860, 2021-04-13T20:27:54.637, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.777315, 0.777315, Passed, Numeric, 10.68917325, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
579, TE CH1 Negative Direction Check, 2021-04-13T20:27:54.648, 2021-04-13T20:27:55.428, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.779213, 0.779213, Passed, Numeric, -10.68667563333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
580, TE CH2 Posistive Direction Check, 2021-04-13T20:27:55.440, 2021-04-13T20:27:56.221, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.781696, 0.781696, Passed, Numeric, 10.63525456667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
581, TE CH2 Negative Direction Check, 2021-04-13T20:27:56.234, 2021-04-13T20:27:57.011, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.777473, 0.777473, Passed, Numeric, -10.63863295, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
582, TE CH3 Posistive Direction Check, 2021-04-13T20:27:57.023, 2021-04-13T20:27:57.797, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.773847, 0.773847, Passed, Numeric, 10.66355743333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
583, TE CH3 Negative Direction Check, 2021-04-13T20:27:57.804, 2021-04-13T20:27:58.557, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.753284, 0.753284, Passed, Numeric, -10.65831773333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
584, TE CH4 Posistive Direction Check, 2021-04-13T20:27:58.569, 2021-04-13T20:27:59.351, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.781712, 0.781712, Passed, Numeric, 10.68448581667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
585, TE CH4 Negative Direction Check, 2021-04-13T20:27:59.363, 2021-04-13T20:28:00.128, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.764738, 0.764738, Aborted, Numeric, -10.68338256667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
586, Power Off, 2021-04-13T20:28:00.128, 2021-04-13T20:28:02.045, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 1.91722, 1.91722, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
587, DC Power Off, 2021-04-13T20:28:02.045, 2021-04-13T20:28:02.332, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.287305, 0.287305, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
588, Wait 10, 2021-04-13T20:28:02.332, 2021-04-13T20:28:04.889, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 2.55615, 2.55615, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
