ID, administrator
name, administrator
ID, 748
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T15:40:13.745
endDateTime, 2021-07-05T15:46:59.690
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 405.946
ModuleTime, 405.946
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
759, Battery Voltage Check, 2021-07-05T15:40:39.477, 2021-07-05T15:40:40.222, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.745653, 0.745653, Passed, Numeric, 3.22218688, AND, LimitPair, N.A, volt, 2.85, 3.45, 
760, Wait 10, 2021-07-05T15:40:40.224, 2021-07-05T15:40:50.225, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
761, Remote Command Set, 2021-07-05T15:40:50.226, 2021-07-05T15:41:58.105, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.8784, 67.8784, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
762, Initialize SRAM and HC12, 2021-07-05T15:41:58.106, 2021-07-05T15:42:07.593, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4875, 9.4875, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
763, I2C Read Write Test, 2021-07-05T15:42:07.599, 2021-07-05T15:42:10.562, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.963, 2.963, Passed, Alpha VCC, 5.081933665, N.A, N.A, N.A, N.A, N.A, N.A, 
764, Get VCC Sensor Value, 2021-07-05T15:42:10.564, 2021-07-05T15:42:10.575, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0112444, 0.0112444, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
765, Get 15V Sensor Value, 2021-07-05T15:42:10.577, 2021-07-05T15:42:10.588, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0111602, 0.0111602, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, 
766, Get Power Sensor Value, 2021-07-05T15:42:10.590, 2021-07-05T15:42:10.601, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0111989, 0.0111989, Passed, Numeric, 39.4286, AND, LimitPair, N.A, volt, 38, 42, 
767, Lid Left Sensor Test, 2021-07-05T15:42:10.603, 2021-07-05T15:42:10.617, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0138592, 0.0138592, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
768, Lid Right Sensor Test, 2021-07-05T15:42:10.618, 2021-07-05T15:42:10.631, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0121094, 0.0121094, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
769, HS Left Sensor Test, 2021-07-05T15:42:10.632, 2021-07-05T15:42:10.643, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0108687, 0.0108687, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
770, HS Right Sensor Test, 2021-07-05T15:42:10.645, 2021-07-05T15:42:10.656, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0109356, 0.0109356, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
771, Get Amp2 Sensor Value, 2021-07-05T15:42:10.658, 2021-07-05T15:42:10.670, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0122357, 0.0122357, Passed, Numeric, 25.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
772, Get Amp Sensor Value, 2021-07-05T15:42:10.672, 2021-07-05T15:42:10.683, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0110152, 0.0110152, Passed, Numeric, 24.9, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
773, Get Power Supply Sensor Value, 2021-07-05T15:42:10.684, 2021-07-05T15:42:10.695, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0110176, 0.0110176, Passed, Numeric, 25.2, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
774, SRAM Page 0 Check, 2021-07-05T15:42:10.702, 2021-07-05T15:42:56.912, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.2096, 46.2096, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
775, SRAM Page 1 Check, 2021-07-05T15:42:56.925, 2021-07-05T15:42:57.416, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.491259, 0.491259, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
776, SRAM Page 2 Check, 2021-07-05T15:42:57.418, 2021-07-05T15:42:57.825, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.407387, 0.407387, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
777, SRAM Page 3 Check, 2021-07-05T15:42:57.827, 2021-07-05T15:42:58.266, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.438973, 0.438973, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
778, Power Cycle Unit, 2021-07-05T15:42:58.267, 2021-07-05T15:43:27.031, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.7639, 28.7639, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
779, Battery Backup Test, 2021-07-05T15:43:27.032, 2021-07-05T15:43:28.088, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05565, 1.05565, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
780, Block Sensor 0 Check, 2021-07-05T15:43:28.090, 2021-07-05T15:43:28.105, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.014935, 0.014935, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
781, Block Sensor 1 Check, 2021-07-05T15:43:28.106, 2021-07-05T15:43:28.116, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0102005, 0.0102005, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
782, Block Sensor 2 Check, 2021-07-05T15:43:28.117, 2021-07-05T15:43:28.127, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0100702, 0.0100702, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
783, Block Sensor 3 Check, 2021-07-05T15:43:28.128, 2021-07-05T15:43:28.138, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0100417, 0.0100417, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
784, Block Sensor 4 Check, 2021-07-05T15:43:28.139, 2021-07-05T15:43:28.149, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0099557, 0.0099557, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
785, Block Sensor 5 Check, 2021-07-05T15:43:28.150, 2021-07-05T15:43:28.160, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0101532, 0.0101532, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
786, TE CH0 Posistive Direction Check, 2021-07-05T15:43:28.189, 2021-07-05T15:43:28.996, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.806465, 0.806465, Passed, Numeric, 10.71588151667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
787, TE CH0 Negative Direction Check, 2021-07-05T15:43:29.002, 2021-07-05T15:43:29.768, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.766095, 0.766095, Passed, Numeric, -10.70775511667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
788, TE CH1 Posistive Direction Check, 2021-07-05T15:43:29.779, 2021-07-05T15:43:30.565, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.78669, 0.78669, Passed, Numeric, 10.71879031667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
789, TE CH1 Negative Direction Check, 2021-07-05T15:43:30.576, 2021-07-05T15:43:31.382, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.805856, 0.805856, Passed, Numeric, -10.71172173333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
790, TE CH2 Posistive Direction Check, 2021-07-05T15:43:31.393, 2021-07-05T15:43:32.193, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.79991, 0.79991, Passed, Numeric, 10.70124631667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
791, TE CH2 Negative Direction Check, 2021-07-05T15:43:32.204, 2021-07-05T15:43:32.978, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.773939, 0.773939, Passed, Numeric, -10.69869803333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
792, TE CH3 Posistive Direction Check, 2021-07-05T15:43:32.989, 2021-07-05T15:43:33.773, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.784303, 0.784303, Passed, Numeric, 10.75485298333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
793, TE CH3 Negative Direction Check, 2021-07-05T15:43:33.784, 2021-07-05T15:43:34.606, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.821639, 0.821639, Passed, Numeric, -10.74691801667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
794, TE CH4 Posistive Direction Check, 2021-07-05T15:43:34.617, 2021-07-05T15:43:35.432, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.815337, 0.815337, Passed, Numeric, 10.72558705, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
795, TE CH4 Negative Direction Check, 2021-07-05T15:43:35.443, 2021-07-05T15:43:36.235, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.792373, 0.792373, Passed, Numeric, -10.72637206667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
796, TE CH5 Posistive Direction Check, 2021-07-05T15:43:36.246, 2021-07-05T15:44:00.345, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 24.0991, Failed, Numeric, 0.0003462134983333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
797, TE CH5 Negative Direction Check, 2021-07-05T15:44:00.357, 2021-07-05T15:45:21.467, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 81.1105, 81.1105, Failed, Numeric, 0.0003409082566667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
798, TE CH0 4.9A Current Check, 2021-07-05T15:45:21.479, 2021-07-05T15:46:42.585, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 81.1056, 81.1056, Aborted, Numeric, 0.0003470740433333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
799, Power Off, 2021-07-05T15:46:42.585, 2021-07-05T15:46:44.329, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.74364, 1.74364, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
800, DC Power Off, 2021-07-05T15:46:44.329, 2021-07-05T15:46:44.675, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.345836, 0.345836, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
801, Wait 10, 2021-07-05T15:46:44.675, 2021-07-05T15:46:59.675, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0005, 15.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
