ID, administrator
name, administrator
ID, 533
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-11-17T23:03:43.756
endDateTime, 2021-11-17T23:06:37.516
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 173.761
ModuleTime, 173.761
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
544, Battery Voltage Check, 2021-11-17T23:04:07.618, 2021-11-17T23:04:08.353, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.73502, 0.73502, Passed, Numeric, 3.23059021, AND, LimitPair, N.A, volt, 2.85, 3.45, 
545, Wait 10, 2021-11-17T23:04:08.358, 2021-11-17T23:04:18.359, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
546, Remote Command Set, 2021-11-17T23:04:18.363, 2021-11-17T23:05:19.745, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.3822, 61.3822, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
547, Initialize SRAM and HC12, 2021-11-17T23:05:19.747, 2021-11-17T23:05:29.234, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48705, 9.48705, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
548, I2C Read Write Test, 2021-11-17T23:05:29.245, 2021-11-17T23:05:32.184, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.93886, 2.93886, Passed, Alpha VCC, 5.0418024575, N.A, N.A, N.A, N.A, N.A, N.A, 
549, Get VCC Sensor Value, 2021-11-17T23:05:32.189, 2021-11-17T23:05:32.207, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.017768, 0.017768, Passed, Numeric, 5.02152, AND, LimitPair, N.A, volt, 4.75, 5.25, 
550, Get 15V Sensor Value, 2021-11-17T23:05:32.211, 2021-11-17T23:05:32.223, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0119458, 0.0119458, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, 
551, Get Power Sensor Value, 2021-11-17T23:05:32.228, 2021-11-17T23:05:32.240, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0121983, 0.0121983, Passed, Numeric, 39.73, AND, LimitPair, N.A, volt, 38, 42, 
552, Lid Left Sensor Test, 2021-11-17T23:05:32.244, 2021-11-17T23:05:32.257, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0129831, 0.0129831, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
553, Lid Right Sensor Test, 2021-11-17T23:05:32.262, 2021-11-17T23:05:32.274, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0118496, 0.0118496, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
554, HS Left Sensor Test, 2021-11-17T23:05:32.278, 2021-11-17T23:05:32.290, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0120392, 0.0120392, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
555, HS Right Sensor Test, 2021-11-17T23:05:32.295, 2021-11-17T23:05:32.307, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0124504, 0.0124504, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
556, Get Amp2 Sensor Value, 2021-11-17T23:05:32.312, 2021-11-17T23:05:32.324, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0120542, 0.0120542, Passed, Numeric, 22.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
557, Get Amp Sensor Value, 2021-11-17T23:05:32.328, 2021-11-17T23:05:32.341, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0121788, 0.0121788, Passed, Numeric, 21.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
558, Get Power Supply Sensor Value, 2021-11-17T23:05:32.345, 2021-11-17T23:05:32.358, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0121883, 0.0121883, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
559, SRAM Page 0 Check, 2021-11-17T23:05:32.367, 2021-11-17T23:06:22.044, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 49.6763, 49.6763, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
560, Power Off, 2021-11-17T23:06:22.044, 2021-11-17T23:06:22.139, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0952778, 0.0952778, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
561, DC Power Off, 2021-11-17T23:06:22.139, 2021-11-17T23:06:22.491, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.351984, 0.351984, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
562, Wait 10, 2021-11-17T23:06:22.491, 2021-11-17T23:06:37.492, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
