ID, administrator
name, administrator
ID, 215
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-30T10:05:05.226
endDateTime, 2021-03-30T10:08:31.813
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 206.588
ModuleTime, 206.588
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
226, Battery Voltage Check, 2021-03-30T10:05:33.624, 2021-03-30T10:05:34.379, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.75443, 0.75443, Passed, Numeric, 3.20739372, AND, LimitPair, N.A, volt, 2.85, 3.45, 
227, Wait 10, 2021-03-30T10:05:34.384, 2021-03-30T10:05:44.384, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
228, Remote Command Set, 2021-03-30T10:05:44.388, 2021-03-30T10:06:46.192, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.8042, 61.8042, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
229, Initialize SRAM and HC12, 2021-03-30T10:06:46.198, 2021-03-30T10:06:55.688, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48958, 9.48958, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
230, I2C Read Write Test, 2021-03-30T10:06:55.699, 2021-03-30T10:06:58.939, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.23954, 3.23954, Passed, Alpha VCC, 5.0722793645, N.A, N.A, N.A, N.A, N.A, N.A, 
231, Get VCC Sensor Value, 2021-03-30T10:06:58.944, 2021-03-30T10:06:58.962, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0171105, 0.0171105, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
232, Get 15V Sensor Value, 2021-03-30T10:06:58.967, 2021-03-30T10:06:58.980, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0125634, 0.0125634, Passed, Numeric, 13.0824, AND, LimitPair, N.A, volt, 12.16, 13.44, 
233, Get Power Sensor Value, 2021-03-30T10:06:58.985, 2021-03-30T10:06:58.997, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0122503, 0.0122503, Passed, Numeric, 39.456, AND, LimitPair, N.A, volt, 38, 42, 
234, Lid Left Sensor Test, 2021-03-30T10:06:58.1000, 2021-03-30T10:06:59.011, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0109407, 0.0109407, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
235, Lid Right Sensor Test, 2021-03-30T10:06:59.015, 2021-03-30T10:06:59.027, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0119814, 0.0119814, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
236, HS Left Sensor Test, 2021-03-30T10:06:59.030, 2021-03-30T10:06:59.041, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0107744, 0.0107744, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
237, HS Right Sensor Test, 2021-03-30T10:06:59.044, 2021-03-30T10:06:59.061, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0164478, 0.0164478, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
238, Get Amp2 Sensor Value, 2021-03-30T10:06:59.064, 2021-03-30T10:06:59.077, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0122972, 0.0122972, Passed, Numeric, 24.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
239, Get Amp Sensor Value, 2021-03-30T10:06:59.080, 2021-03-30T10:06:59.091, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0112041, 0.0112041, Passed, Numeric, 24.3, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
240, Get Power Supply Sensor Value, 2021-03-30T10:06:59.095, 2021-03-30T10:06:59.111, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0166459, 0.0166459, Passed, Numeric, 25.5, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
241, SRAM Page 0 Check, 2021-03-30T10:06:59.119, 2021-03-30T10:07:47.741, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 48.6222, 48.6222, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
242, SRAM Page 1 Check, 2021-03-30T10:07:47.748, 2021-03-30T10:07:48.248, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.499148, 0.499148, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
243, SRAM Page 2 Check, 2021-03-30T10:07:48.252, 2021-03-30T10:07:48.681, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.428887, 0.428887, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
244, SRAM Page 3 Check, 2021-03-30T10:07:48.686, 2021-03-30T10:07:49.171, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.485491, 0.485491, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
245, Power Cycle Unit, 2021-03-30T10:07:49.176, 2021-03-30T10:08:15.342, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.1661, 26.1661, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
246, Battery Backup Test, 2021-03-30T10:08:15.349, 2021-03-30T10:08:16.580, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.23175, 1.23175, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
247, Block Sensor 0 Check, 2021-03-30T10:08:16.591, 2021-03-30T10:08:16.610, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0181974, 0.0181974, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
248, Block Sensor 1 Check, 2021-03-30T10:08:16.615, 2021-03-30T10:08:16.627, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0126462, 0.0126462, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
249, Block Sensor 2 Check, 2021-03-30T10:08:16.638, 2021-03-30T10:08:16.650, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0119739, 0.0119739, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
250, Block Sensor 3 Check, 2021-03-30T10:08:16.682, 2021-03-30T10:08:16.694, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0114652, 0.0114652, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
251, Block Sensor 4 Check, 2021-03-30T10:08:16.700, 2021-03-30T10:08:16.712, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0117354, 0.0117354, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
252, Block Sensor 5 Check, 2021-03-30T10:08:16.718, 2021-03-30T10:08:16.729, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0108264, 0.0108264, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
253, TE CH0 Posistive Direction Check, 2021-03-30T10:08:16.742, 2021-03-30T10:08:17.644, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.902436, 0.902436, Passed, Numeric, 10.71914988333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
254, TE CH0 Negative Direction Check, 2021-03-30T10:08:17.656, 2021-03-30T10:08:18.484, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.827735, 0.827735, Passed, Numeric, -10.71706623333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
255, TE CH1 Posistive Direction Check, 2021-03-30T10:08:18.496, 2021-03-30T10:08:19.326, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.830368, 0.830368, Passed, Numeric, 10.7576833, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
256, TE CH1 Negative Direction Check, 2021-03-30T10:08:19.338, 2021-03-30T10:08:20.139, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.800303, 0.800303, Passed, Numeric, -10.75665506667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
257, TE CH2 Posistive Direction Check, 2021-03-30T10:08:20.152, 2021-03-30T10:08:20.960, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.808461, 0.808461, Passed, Numeric, 10.8972322, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
258, TE CH2 Negative Direction Check, 2021-03-30T10:08:20.973, 2021-03-30T10:08:21.768, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.795163, 0.795163, Passed, Numeric, -10.8990519, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
259, TE CH3 Posistive Direction Check, 2021-03-30T10:08:21.780, 2021-03-30T10:08:22.617, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.836576, 0.836576, Passed, Numeric, 10.881223, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
260, TE CH3 Negative Direction Check, 2021-03-30T10:08:22.627, 2021-03-30T10:08:23.517, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.889745, 0.889745, Passed, Numeric, -10.87978295, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
261, TE CH4 Posistive Direction Check, 2021-03-30T10:08:23.529, 2021-03-30T10:08:24.360, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.831445, 0.831445, Passed, Numeric, 10.75143411667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
262, TE CH4 Negative Direction Check, 2021-03-30T10:08:24.373, 2021-03-30T10:08:25.210, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.837603, 0.837603, Passed, Numeric, -10.74885221667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
263, TE CH5 Posistive Direction Check, 2021-03-30T10:08:25.223, 2021-03-30T10:08:26.031, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, true, 55, 0.807785, Failed, Numeric, 0.0006526164133333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
264, TE CH5 Negative Direction Check, 2021-03-30T10:08:26.041, 2021-03-30T10:08:26.839, ID#:VE/CPzbXEUGoC2cohZLciB, Test, NumericLimitTest, Main, 0, 56, 0.797926, 0.797926, Passed, Numeric, -10.89068015, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
265, TE CH0 4.9A Current Check, 2021-03-30T10:08:26.849, 2021-03-30T10:08:27.642, ID#:HXtev7hBbEqHckdeyDggjC, Test, NumericLimitTest, Main, 0, 57, 0.793061, 0.793061, Passed, Numeric, 4.882464216667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
266, TE CH1 4.9A Current Check, 2021-03-30T10:08:27.654, 2021-03-30T10:08:28.460, ID#:E9ohR7rRd06h1Ub0N5DZyA, Test, NumericLimitTest, Main, 0, 58, 0.806311, 0.806311, Passed, Numeric, 4.944339183333, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
267, TE CH2 4.9A Current Check, 2021-03-30T10:08:28.473, 2021-03-30T10:08:29.272, ID#:Y3I5o2JSWECvuZc5LEbuSC, Test, NumericLimitTest, Main, 0, 59, 0.799372, 0.799372, Passed, Numeric, 5.065690616667, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
268, TE CH3 4.9A Current Check, 2021-03-30T10:08:29.286, 2021-03-30T10:08:30.089, ID#:cgTfSE0f50qk4vd7/g62eA, Test, NumericLimitTest, Main, 0, 60, 0.803415, 0.803415, Passed, Numeric, 4.9737407, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
269, TE CH4 4.9A Current Check, 2021-03-30T10:08:30.099, 2021-03-30T10:08:30.915, ID#:qZmQ+0ejzUCfnDZbcGD3FD, Test, NumericLimitTest, Main, 0, 61, 0.81615, 0.81615, Aborted, Numeric, 4.94592205, AND, LimitPair, N.A, ampere, 4.65, 5.15, 
270, Power Off, 2021-03-30T10:08:30.915, 2021-03-30T10:08:31.015, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.100219, 0.100219, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
271, DC Power Off, 2021-03-30T10:08:31.015, 2021-03-30T10:08:31.333, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.317429, 0.317429, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
272, Wait 10, 2021-03-30T10:08:31.333, 2021-03-30T10:08:31.784, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.450964, 0.450964, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
